[2026-03-12 18:23:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:10] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-03-12 18:23:12] [DEBUG   ] discord.client: Dispatching event ready
[2026-03-12 18:23:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 3, 'op': 0, 'd': {'user': {'id': '446428972159336448'}, 'status': 'online', 'processed_at_timestamp': 1773361357964, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1773354996000}, 'supported_platforms': ['desktop'], 'state': 'Milestone IX', 'session_id': '7d92068727081d8150d93e497a1e972e', 'platform': 'desktop', 'party': {}, 'name': 'Cities: Skylines II', 'id': '69541062938c129f', 'details': 'Inspecting Isaacburg', 'created_at': 1773361357964, 'assets': {'small_text': '5°C', 'small_image': '1126149223168090234', 'large_text': 'Milestone IX', 'large_image': '1126821943220375633'}, 'application_id': '1125009418476605441'}]}}
[2026-03-12 18:23:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:14] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 4, 'op': 0, 'd': {'user': {'username': 'og_jail', 'primary_guild': {'tag': 'LUCK', 'identity_guild_id': '1018293287284658206', 'identity_enabled': True, 'badge': '6082c2553b03b47ccaea5203567df3cf'}, 'id': '688090966892347445', 'global_name': 'Jail', 'discriminator': '0', 'clan': {'tag': 'LUCK', 'identity_guild_id': '1018293287284658206', 'identity_enabled': True, 'badge': '6082c2553b03b47ccaea5203567df3cf'}, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6423500ccf89c0a343c3c2850dc641d4'}, 'status': 'dnd', 'processed_at_timestamp': 0, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'dnd'}, 'activities': []}}
[2026-03-12 18:23:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:15] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 5, 'op': 0, 'd': {'user_id': '386292631581229057', 'timestamp': 1773361359, 'member': {'user': {'username': 'pinyoda', 'public_flags': 128, 'primary_guild': None, 'id': '386292631581229057', 'global_name': 'Sean Marketos - [CU Boulder]', 'display_name_styles': None, 'display_name': 'Sean Marketos - [CU Boulder]', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '281fae6e24688a27ec46f8516918863b'}, 'roles': ['1026912316991750154', '1026938231322853437', '1401033977057513602'], 'premium_since': None, 'pending': False, 'nick': 'Sean Marketos', 'mute': False, 'joined_at': '2024-09-17T15:06:22.153000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1026937534531506216', 'guild_id': '1026911592106963084'}}
[2026-03-12 18:23:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:15] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-12 18:23:15] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-12 18:23:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 6, 'op': 0, 'd': {'user': {'id': '905281685527081040'}, 'status': 'online', 'processed_at_timestamp': 1773361361479, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'Standby for Titanfall', 'session_id': '351b0019667f61c8fc8994b9a1335097', 'name': 'Custom Status', 'id': 'custom', 'created_at': 1773354967463}, {'type': 0, 'timestamps': {'start': 1773358540978}, 'session_id': '351b0019667f61c8fc8994b9a1335097', 'platform': 'desktop', 'name': 'R6 Tracker App', 'id': 'b753da2675295cae', 'details': 'In Main Menu', 'created_at': 1773361361479, 'buttons': ['Get R6 Tracker'], 'assets': {'small_text': 'SILVER V', 'small_image': 'mp:external/DUc2VAsPCkr8wFB7HIarFTr5dF5sEJBpfQDSkMBEhm0/https/trackercdn.com/cdn/r6.tracker.network/ranks/s28/small/silver-5.png', 'large_text': 'R6 Tracker', 'large_image': 'mp:external/4ZmTCRjr5MMQg0XFC6smF1uFxyx5WukiSPItGcWH9SY/https/trackercdn.com/cdn/tracker.gg/r6siege/ow-app-icon.png'}, 'application_id': '1351936039370883183'}]}}
[2026-03-12 18:23:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:18] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-13T00:22:41.875000+00:00', 'pinned': False, 'nonce': '1481809846280912896', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1026912316991750154', '1026938231322853437', '1401033977057513602'], 'premium_since': None, 'pending': False, 'nick': 'Sean Marketos', 'mute': False, 'joined_at': '2024-09-17T15:06:22.153000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1481809694556291203', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '$displayDrivers', 'components': [], 'channel_type': 0, 'channel_id': '1026937534531506216', 'author': {'username': 'pinyoda', 'public_flags': 128, 'primary_guild': None, 'id': '386292631581229057', 'global_name': 'Sean Marketos - [CU Boulder]', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '281fae6e24688a27ec46f8516918863b'}, 'attachments': [], 'guild_id': '1026911592106963084'}}
[2026-03-12 18:23:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:18] [DEBUG   ] discord.client: Dispatching event message
[2026-03-12 18:23:18] [DEBUG   ] discord.client: Dispatching event command
[2026-03-12 18:23:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 8, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-13T00:22:43.205000+00:00', 'pinned': False, 'nonce': '10283983590395337758', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1411872800263639111'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-01T00:38:26.939000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1481809700134584320', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "{4317430157003039727: Person(name='Sean Marketos', rowNum=2), -1210136582323413902: Person(name='Tobias Faeskorn', rowNum=3)}", 'components': [], 'channel_type': 0, 'channel_id': '1026937534531506216', 'author': {'username': 'CUBRTBot', 'public_flags': 0, 'primary_guild': None, 'id': '1411871039595614219', 'global_name': None, 'display_name_styles': None, 'discriminator': '2561', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1026911592106963084'}}
[2026-03-12 18:23:19] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:19] [DEBUG   ] discord.client: Dispatching event message
[2026-03-12 18:23:19] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1026937534531506216/messages with {"content":"{4317430157003039727: Person(name='Sean Marketos', rowNum=2), -1210136582323413902: Person(name='Tobias Faeskorn', rowNum=3)}","components":[],"nonce":"10283983590395337758","enforce_nonce":true,"tts":false} has returned 200
[2026-03-12 18:23:19] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (62df3a8bf3cb0dd93018dd80d06039f6).
[2026-03-12 18:23:19] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1026937534531506216/messages has received {'type': 0, 'content': "{4317430157003039727: Person(name='Sean Marketos', rowNum=2), -1210136582323413902: Person(name='Tobias Faeskorn', rowNum=3)}", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-13T00:22:43.205000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1481809700134584320', 'channel_id': '1026937534531506216', 'author': {'id': '1411871039595614219', 'username': 'CUBRTBot', 'avatar': None, 'discriminator': '2561', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': 'b2f75c6edf6e2bef9fe1953b07eb8f9c', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '10283983590395337758'}
[2026-03-12 18:23:19] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-03-12 18:23:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 9, 'op': 0, 'd': {'user': {'id': '688090966892347445'}, 'status': 'online', 'processed_at_timestamp': 1773361364095, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'online'}, 'activities': []}}
[2026-03-12 18:23:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:20] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 10, 'op': 0, 'd': {'user': {'id': '778427272822259722'}, 'status': 'offline', 'processed_at_timestamp': 0, 'guild_id': '1026911592106963084', 'client_status': {}, 'activities': []}}
[2026-03-12 18:23:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:21] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 11, 'op': 0, 'd': {'user': {'id': '688090966892347445'}, 'status': 'dnd', 'processed_at_timestamp': 1773361364875, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'dnd'}, 'activities': []}}
[2026-03-12 18:23:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:21] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 12, 'op': 0, 'd': {'user': {'id': '446428972159336448'}, 'status': 'online', 'processed_at_timestamp': 1773361368019, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1773354996000}, 'supported_platforms': ['desktop'], 'state': 'Population: 18688', 'session_id': '7d92068727081d8150d93e497a1e972e', 'platform': 'desktop', 'party': {}, 'name': 'Cities: Skylines II', 'id': '69541062938c129f', 'details': 'Inspecting Isaacburg', 'created_at': 1773361368019, 'assets': {'small_text': '5°C', 'small_image': '1126149236044599397', 'large_text': 'Milestone IX', 'large_image': '1126821943220375633'}, 'application_id': '1125009418476605441'}]}}
[2026-03-12 18:23:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:24] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 13, 'op': 0, 'd': {'user_id': '386292631581229057', 'timestamp': 1773361369, 'member': {'user': {'username': 'pinyoda', 'public_flags': 128, 'primary_guild': None, 'id': '386292631581229057', 'global_name': 'Sean Marketos - [CU Boulder]', 'display_name_styles': None, 'display_name': 'Sean Marketos - [CU Boulder]', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '281fae6e24688a27ec46f8516918863b'}, 'roles': ['1026912316991750154', '1026938231322853437', '1401033977057513602'], 'premium_since': None, 'pending': False, 'nick': 'Sean Marketos', 'mute': False, 'joined_at': '2024-09-17T15:06:22.153000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1026937534531506216', 'guild_id': '1026911592106963084'}}
[2026-03-12 18:23:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:25] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-12 18:23:25] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-12 18:23:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 14, 'op': 0, 'd': {'user': {'id': '446428972159336448'}, 'status': 'online', 'processed_at_timestamp': 1773361373021, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1773354996000}, 'supported_platforms': ['desktop'], 'state': 'Population: 18680', 'session_id': '7d92068727081d8150d93e497a1e972e', 'platform': 'desktop', 'party': {}, 'name': 'Cities: Skylines II', 'id': '69541062938c129f', 'details': 'Inspecting Isaacburg', 'created_at': 1773361373021, 'assets': {'small_text': '5°C', 'small_image': '1126149236044599397', 'large_text': 'Milestone IX', 'large_image': '1126821943220375633'}, 'application_id': '1125009418476605441'}]}}
[2026-03-12 18:23:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:29] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 15, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-13T00:22:55.129000+00:00', 'pinned': False, 'nonce': '1481809902472003584', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1026912316991750154', '1026938231322853437', '1401033977057513602'], 'premium_since': None, 'pending': False, 'nick': 'Sean Marketos', 'mute': False, 'joined_at': '2024-09-17T15:06:22.153000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1481809750147731488', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '$addDriver Sean Marketos', 'components': [], 'channel_type': 0, 'channel_id': '1026937534531506216', 'author': {'username': 'pinyoda', 'public_flags': 128, 'primary_guild': None, 'id': '386292631581229057', 'global_name': 'Sean Marketos - [CU Boulder]', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '281fae6e24688a27ec46f8516918863b'}, 'attachments': [], 'guild_id': '1026911592106963084'}}
[2026-03-12 18:23:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:31] [DEBUG   ] discord.client: Dispatching event message
[2026-03-12 18:23:31] [DEBUG   ] discord.client: Dispatching event command
[2026-03-12 18:23:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 16, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-13T00:22:55.225000+00:00', 'pinned': False, 'nonce': '1462761820892737136', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1411872800263639111'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-01T00:38:26.939000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1481809750550380699', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Driver Sean Marketos already in sheet', 'components': [], 'channel_type': 0, 'channel_id': '1026937534531506216', 'author': {'username': 'CUBRTBot', 'public_flags': 0, 'primary_guild': None, 'id': '1411871039595614219', 'global_name': None, 'display_name_styles': None, 'discriminator': '2561', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1026911592106963084'}}
[2026-03-12 18:23:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:31] [DEBUG   ] discord.client: Dispatching event message
[2026-03-12 18:23:31] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1026937534531506216/messages with {"content":"Driver Sean Marketos already in sheet","components":[],"nonce":"1462761820892737136","enforce_nonce":true,"tts":false} has returned 200
[2026-03-12 18:23:31] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1026937534531506216/messages has received {'type': 0, 'content': 'Driver Sean Marketos already in sheet', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-13T00:22:55.225000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1481809750550380699', 'channel_id': '1026937534531506216', 'author': {'id': '1411871039595614219', 'username': 'CUBRTBot', 'avatar': None, 'discriminator': '2561', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': 'b2f75c6edf6e2bef9fe1953b07eb8f9c', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '1462761820892737136'}
[2026-03-12 18:23:31] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-03-12 18:23:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 17, 'op': 0, 'd': {'user': {'id': '905281685527081040'}, 'status': 'online', 'processed_at_timestamp': 1773361376624, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'Standby for Titanfall', 'session_id': '351b0019667f61c8fc8994b9a1335097', 'name': 'Custom Status', 'id': 'custom', 'created_at': 1773354967463}, {'type': 0, 'timestamps': {'start': 1773358540978}, 'session_id': '351b0019667f61c8fc8994b9a1335097', 'platform': 'desktop', 'name': 'R6 Tracker App', 'id': 'b753da2675295cae', 'details': 'In Main Menu', 'created_at': 1773361376624, 'buttons': ['Get R6 Tracker'], 'assets': {'small_text': 'SILVER V', 'small_image': 'mp:external/DUc2VAsPCkr8wFB7HIarFTr5dF5sEJBpfQDSkMBEhm0/https/trackercdn.com/cdn/r6.tracker.network/ranks/s28/small/silver-5.png', 'large_text': 'R6 Tracker', 'large_image': 'mp:external/4ZmTCRjr5MMQg0XFC6smF1uFxyx5WukiSPItGcWH9SY/https/trackercdn.com/cdn/tracker.gg/r6siege/ow-app-icon.png'}, 'application_id': '1351936039370883183'}]}}
[2026-03-12 18:23:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:33] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 18, 'op': 0, 'd': {'user': {'id': '446428972159336448'}, 'status': 'online', 'processed_at_timestamp': 1773361378047, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1773354996000}, 'supported_platforms': ['desktop'], 'state': 'Money: 5760762¢', 'session_id': '7d92068727081d8150d93e497a1e972e', 'platform': 'desktop', 'party': {}, 'name': 'Cities: Skylines II', 'id': '69541062938c129f', 'details': 'Inspecting Isaacburg', 'created_at': 1773361378047, 'assets': {'small_text': '5°C', 'small_image': '1126149236044599397', 'large_text': 'Milestone IX', 'large_image': '1126821943220375633'}, 'application_id': '1125009418476605441'}]}}
[2026-03-12 18:23:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:34] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 19, 'op': 0, 'd': {'user_id': '386292631581229057', 'timestamp': 1773361379, 'member': {'user': {'username': 'pinyoda', 'public_flags': 128, 'primary_guild': None, 'id': '386292631581229057', 'global_name': 'Sean Marketos - [CU Boulder]', 'display_name_styles': None, 'display_name': 'Sean Marketos - [CU Boulder]', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '281fae6e24688a27ec46f8516918863b'}, 'roles': ['1026912316991750154', '1026938231322853437', '1401033977057513602'], 'premium_since': None, 'pending': False, 'nick': 'Sean Marketos', 'mute': False, 'joined_at': '2024-09-17T15:06:22.153000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1026937534531506216', 'guild_id': '1026911592106963084'}}
[2026-03-12 18:23:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:35] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-12 18:23:35] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-12 18:23:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 20, 'op': 0, 'd': {'user': {'username': 'nightjam.', 'public_flags': 64, 'primary_guild': None, 'id': '295918404127424512', 'global_name': 'Nightjam', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '04f80ebe5f9259e3727dc6127d0f8e73'}, 'status': 'idle', 'processed_at_timestamp': 0, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'idle'}, 'activities': []}}
[2026-03-12 18:23:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:38] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-03-12 18:23:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 21, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-13T00:23:02.167000+00:00', 'pinned': False, 'nonce': '1481809931869880320', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1026912316991750154', '1026938231322853437', '1401033977057513602'], 'premium_since': None, 'pending': False, 'nick': 'Sean Marketos', 'mute': False, 'joined_at': '2024-09-17T15:06:22.153000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1481809779667107900', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '$addDriver Liam Dreyer', 'components': [], 'channel_type': 0, 'channel_id': '1026937534531506216', 'author': {'username': 'pinyoda', 'public_flags': 128, 'primary_guild': None, 'id': '386292631581229057', 'global_name': 'Sean Marketos - [CU Boulder]', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '281fae6e24688a27ec46f8516918863b'}, 'attachments': [], 'guild_id': '1026911592106963084'}}
[2026-03-12 18:23:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:38] [DEBUG   ] discord.client: Dispatching event message
[2026-03-12 18:23:38] [DEBUG   ] discord.client: Dispatching event command
[2026-03-12 18:23:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 22, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-13T00:23:02.333000+00:00', 'pinned': False, 'nonce': '2809100691974768617', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1411872800263639111'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-01T00:38:26.939000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1481809780363497554', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Adding: Liam Dreyer to the driver list', 'components': [], 'channel_type': 0, 'channel_id': '1026937534531506216', 'author': {'username': 'CUBRTBot', 'public_flags': 0, 'primary_guild': None, 'id': '1411871039595614219', 'global_name': None, 'display_name_styles': None, 'discriminator': '2561', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1026911592106963084'}}
[2026-03-12 18:23:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:38] [DEBUG   ] discord.client: Dispatching event message
[2026-03-12 18:23:38] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1026937534531506216/messages with {"content":"Adding: Liam Dreyer to the driver list","components":[],"nonce":"2809100691974768617","enforce_nonce":true,"tts":false} has returned 200
[2026-03-12 18:23:38] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1026937534531506216/messages has received {'type': 0, 'content': 'Adding: Liam Dreyer to the driver list', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-13T00:23:02.333000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1481809780363497554', 'channel_id': '1026937534531506216', 'author': {'id': '1411871039595614219', 'username': 'CUBRTBot', 'avatar': None, 'discriminator': '2561', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': 'b2f75c6edf6e2bef9fe1953b07eb8f9c', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '2809100691974768617'}
[2026-03-12 18:23:38] [DEBUG   ] discord.client: Dispatching event command_error
[2026-03-12 18:23:38] [ERROR   ] discord.ext.commands.bot: Ignoring exception in command addDriver
Traceback (most recent call last):
  File "U:\Utilities\Python\Lib\site-packages\discord\ext\commands\core.py", line 266, in wrapped
    ret = await coro(*args, **kwargs)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "u:\School\College\CUBRT\DiscordBot\Bot.py", line 174, in addDriver
    row +=1
    ^^^
UnboundLocalError: cannot access local variable 'row' where it is not associated with a value

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "U:\Utilities\Python\Lib\site-packages\discord\ext\commands\bot.py", line 1376, in invoke
    await ctx.command.invoke(ctx)
  File "U:\Utilities\Python\Lib\site-packages\discord\ext\commands\core.py", line 1064, in invoke
    await injected(*ctx.args, **ctx.kwargs)  # type: ignore
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "U:\Utilities\Python\Lib\site-packages\discord\ext\commands\core.py", line 275, in wrapped
    raise CommandInvokeError(exc) from exc
discord.ext.commands.errors.CommandInvokeError: Command raised an exception: UnboundLocalError: cannot access local variable 'row' where it is not associated with a value
[2026-03-12 18:23:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 23, 'op': 0, 'd': {'user': {'id': '446428972159336448'}, 'status': 'online', 'processed_at_timestamp': 1773361383053, 'guild_id': '1026911592106963084', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1773354996000}, 'supported_platforms': ['desktop'], 'state': 'Money: 5757715¢', 'session_id': '7d92068727081d8150d93e497a1e972e', 'platform': 'desktop', 'party': {}, 'name': 'Cities: Skylines II', 'id': '69541062938c129f', 'details': 'Building Isaacburg', 'created_at': 1773361383053, 'assets': {'small_text': '4°C', 'small_image': '1126149236044599397', 'large_text': 'Milestone IX', 'large_image': '1126821943220375633'}, 'application_id': '1125009418476605441'}]}}
[2026-03-12 18:23:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-12 18:23:39] [DEBUG   ] discord.client: Dispatching event presence_update
